starttime	seconds	ctime	dtime	ttime	wait
Mon Jul 21 21:20:55 2025	1753129255	2	265	266	150
Mon Jul 21 21:20:55 2025	1753129255	0	267	267	266
Mon Jul 21 21:20:55 2025	1753129255	0	269	269	267
Mon Jul 21 21:20:54 2025	1753129254	1	269	269	263
Mon Jul 21 21:20:54 2025	1753129254	0	269	269	119
Mon Jul 21 21:20:54 2025	1753129254	2	268	270	256
Mon Jul 21 21:20:56 2025	1753129256	2	269	270	19
Mon Jul 21 21:20:54 2025	1753129254	0	271	271	266
Mon Jul 21 21:20:54 2025	1753129254	4	268	272	267
Mon Jul 21 21:20:54 2025	1753129254	1	271	272	270
Mon Jul 21 21:20:54 2025	1753129254	4	268	272	264
Mon Jul 21 21:20:56 2025	1753129256	0	272	272	266
Mon Jul 21 21:20:54 2025	1753129254	4	269	272	268
Mon Jul 21 21:20:56 2025	1753129256	1	272	273	267
Mon Jul 21 21:20:54 2025	1753129254	0	272	273	270
Mon Jul 21 21:20:56 2025	1753129256	0	273	273	270
Mon Jul 21 21:20:56 2025	1753129256	0	273	273	255
Mon Jul 21 21:20:56 2025	1753129256	0	273	274	106
Mon Jul 21 21:20:55 2025	1753129255	0	274	274	269
Mon Jul 21 21:20:56 2025	1753129256	0	275	275	262
Mon Jul 21 21:20:56 2025	1753129256	0	275	275	124
Mon Jul 21 21:20:55 2025	1753129255	0	276	276	276
Mon Jul 21 21:20:55 2025	1753129255	0	276	276	274
Mon Jul 21 21:20:55 2025	1753129255	0	276	276	273
Mon Jul 21 21:20:54 2025	1753129254	0	277	277	276
Mon Jul 21 21:20:54 2025	1753129254	0	277	277	99
Mon Jul 21 21:20:54 2025	1753129254	4	274	277	273
Mon Jul 21 21:20:54 2025	1753129254	8	272	280	270
Mon Jul 21 21:20:54 2025	1753129254	1	280	281	272
Mon Jul 21 21:20:54 2025	1753129254	1	280	281	278
Mon Jul 21 21:20:55 2025	1753129255	1	281	282	278
Mon Jul 21 21:20:55 2025	1753129255	0	282	282	280
Mon Jul 21 21:20:55 2025	1753129255	0	282	283	270
Mon Jul 21 21:20:56 2025	1753129256	1	283	284	162
Mon Jul 21 21:20:55 2025	1753129255	0	284	284	283
Mon Jul 21 21:20:55 2025	1753129255	6	279	285	276
Mon Jul 21 21:20:54 2025	1753129254	1	284	285	278
Mon Jul 21 21:20:55 2025	1753129255	0	285	286	277
Mon Jul 21 21:20:54 2025	1753129254	1	285	286	274
Mon Jul 21 21:20:54 2025	1753129254	1	286	286	283
Mon Jul 21 21:20:55 2025	1753129255	0	287	287	287
Mon Jul 21 21:20:55 2025	1753129255	0	288	289	288
Mon Jul 21 21:20:54 2025	1753129254	0	291	291	247
Mon Jul 21 21:20:54 2025	1753129254	4	288	291	285
Mon Jul 21 21:20:55 2025	1753129255	0	292	292	292
Mon Jul 21 21:20:55 2025	1753129255	0	292	293	292
Mon Jul 21 21:20:54 2025	1753129254	0	294	294	288
Mon Jul 21 21:20:55 2025	1753129255	0	294	294	293
Mon Jul 21 21:20:55 2025	1753129255	2	292	294	290
Mon Jul 21 21:20:55 2025	1753129255	0	294	295	279
Mon Jul 21 21:20:55 2025	1753129255	0	296	296	296
Mon Jul 21 21:20:56 2025	1753129256	2	296	297	287
Mon Jul 21 21:20:55 2025	1753129255	3	294	298	292
Mon Jul 21 21:20:55 2025	1753129255	0	298	298	295
Mon Jul 21 21:20:56 2025	1753129256	0	299	299	296
Mon Jul 21 21:20:55 2025	1753129255	0	299	299	297
Mon Jul 21 21:20:55 2025	1753129255	0	298	299	283
Mon Jul 21 21:20:55 2025	1753129255	0	299	299	299
Mon Jul 21 21:20:55 2025	1753129255	0	301	301	299
Mon Jul 21 21:20:54 2025	1753129254	2	299	302	297
Mon Jul 21 21:20:55 2025	1753129255	0	302	302	300
Mon Jul 21 21:20:55 2025	1753129255	2	300	302	298
Mon Jul 21 21:20:56 2025	1753129256	1	302	303	289
Mon Jul 21 21:20:55 2025	1753129255	0	303	303	303
Mon Jul 21 21:20:55 2025	1753129255	0	305	305	303
Mon Jul 21 21:20:55 2025	1753129255	5	301	306	298
Mon Jul 21 21:20:55 2025	1753129255	0	306	306	305
Mon Jul 21 21:20:55 2025	1753129255	0	306	306	305
Mon Jul 21 21:20:55 2025	1753129255	1	306	307	306
Mon Jul 21 21:20:55 2025	1753129255	0	308	308	134
Mon Jul 21 21:20:55 2025	1753129255	0	309	309	308
Mon Jul 21 21:20:55 2025	1753129255	0	309	309	309
Mon Jul 21 21:20:55 2025	1753129255	0	309	309	308
Mon Jul 21 21:20:56 2025	1753129256	0	311	311	305
Mon Jul 21 21:20:55 2025	1753129255	1	310	312	280
Mon Jul 21 21:20:55 2025	1753129255	0	312	312	312
Mon Jul 21 21:20:55 2025	1753129255	4	308	313	301
Mon Jul 21 21:20:55 2025	1753129255	0	313	313	311
Mon Jul 21 21:20:54 2025	1753129254	0	313	313	308
Mon Jul 21 21:20:56 2025	1753129256	1	314	315	314
Mon Jul 21 21:20:55 2025	1753129255	0	315	316	262
Mon Jul 21 21:20:54 2025	1753129254	2	316	318	280
Mon Jul 21 21:20:56 2025	1753129256	0	319	320	314
Mon Jul 21 21:20:56 2025	1753129256	0	320	320	298
Mon Jul 21 21:20:55 2025	1753129255	0	322	322	317
Mon Jul 21 21:20:54 2025	1753129254	4	319	323	312
Mon Jul 21 21:20:56 2025	1753129256	1	321	323	321
Mon Jul 21 21:20:54 2025	1753129254	1	322	323	322
Mon Jul 21 21:20:55 2025	1753129255	1	322	323	319
Mon Jul 21 21:20:55 2025	1753129255	0	323	323	319
Mon Jul 21 21:20:55 2025	1753129255	0	324	324	323
Mon Jul 21 21:20:54 2025	1753129254	3	323	326	320
Mon Jul 21 21:20:54 2025	1753129254	3	324	327	320
Mon Jul 21 21:20:54 2025	1753129254	0	327	327	323
Mon Jul 21 21:20:54 2025	1753129254	1	327	327	325
Mon Jul 21 21:20:55 2025	1753129255	2	326	328	317
Mon Jul 21 21:20:54 2025	1753129254	3	326	329	326
Mon Jul 21 21:20:56 2025	1753129256	1	329	330	329
Mon Jul 21 21:20:55 2025	1753129255	3	327	330	321
Mon Jul 21 21:20:56 2025	1753129256	0	330	330	329
Mon Jul 21 21:20:56 2025	1753129256	2	331	333	330
Mon Jul 21 21:20:56 2025	1753129256	2	332	334	332
Mon Jul 21 21:20:55 2025	1753129255	0	335	335	197
Mon Jul 21 21:20:56 2025	1753129256	1	334	335	334
Mon Jul 21 21:20:54 2025	1753129254	4	333	336	235
Mon Jul 21 21:20:56 2025	1753129256	0	337	337	329
Mon Jul 21 21:20:54 2025	1753129254	4	334	337	282
Mon Jul 21 21:20:54 2025	1753129254	4	334	337	232
Mon Jul 21 21:20:54 2025	1753129254	4	334	338	331
Mon Jul 21 21:20:55 2025	1753129255	2	337	339	192
Mon Jul 21 21:20:54 2025	1753129254	0	339	339	337
Mon Jul 21 21:20:56 2025	1753129256	0	339	339	330
Mon Jul 21 21:20:54 2025	1753129254	2	337	339	284
Mon Jul 21 21:20:54 2025	1753129254	4	336	339	335
Mon Jul 21 21:20:55 2025	1753129255	0	340	340	335
Mon Jul 21 21:20:54 2025	1753129254	0	340	340	336
Mon Jul 21 21:20:55 2025	1753129255	0	340	340	338
Mon Jul 21 21:20:54 2025	1753129254	2	338	341	338
Mon Jul 21 21:20:56 2025	1753129256	0	342	342	201
Mon Jul 21 21:20:56 2025	1753129256	0	344	344	343
Mon Jul 21 21:20:54 2025	1753129254	1	343	344	340
Mon Jul 21 21:20:55 2025	1753129255	0	344	344	342
Mon Jul 21 21:20:56 2025	1753129256	0	345	345	324
Mon Jul 21 21:20:56 2025	1753129256	0	346	347	41
Mon Jul 21 21:20:54 2025	1753129254	4	343	347	342
Mon Jul 21 21:20:55 2025	1753129255	0	348	348	347
Mon Jul 21 21:20:54 2025	1753129254	4	344	348	343
Mon Jul 21 21:20:55 2025	1753129255	2	348	349	347
Mon Jul 21 21:20:55 2025	1753129255	1	350	351	349
Mon Jul 21 21:20:56 2025	1753129256	0	351	351	350
Mon Jul 21 21:20:54 2025	1753129254	4	348	352	347
Mon Jul 21 21:20:54 2025	1753129254	2	350	352	348
Mon Jul 21 21:20:55 2025	1753129255	0	352	352	349
Mon Jul 21 21:20:56 2025	1753129256	0	352	352	352
Mon Jul 21 21:20:55 2025	1753129255	0	353	353	353
Mon Jul 21 21:20:55 2025	1753129255	0	353	354	352
Mon Jul 21 21:20:56 2025	1753129256	2	353	355	205
Mon Jul 21 21:20:55 2025	1753129255	3	352	355	352
Mon Jul 21 21:20:54 2025	1753129254	3	354	356	350
Mon Jul 21 21:20:54 2025	1753129254	4	355	359	339
Mon Jul 21 21:20:54 2025	1753129254	4	355	359	340
Mon Jul 21 21:20:55 2025	1753129255	1	359	360	357
Mon Jul 21 21:20:55 2025	1753129255	0	360	361	358
Mon Jul 21 21:20:56 2025	1753129256	1	361	362	360
Mon Jul 21 21:20:55 2025	1753129255	0	365	365	359
Mon Jul 21 21:20:55 2025	1753129255	0	365	365	363
Mon Jul 21 21:20:54 2025	1753129254	4	362	366	333
Mon Jul 21 21:20:54 2025	1753129254	3	363	366	232
Mon Jul 21 21:20:55 2025	1753129255	0	367	367	360
Mon Jul 21 21:20:56 2025	1753129256	0	368	368	364
Mon Jul 21 21:20:54 2025	1753129254	4	364	368	364
Mon Jul 21 21:20:54 2025	1753129254	4	369	372	367
Mon Jul 21 21:20:54 2025	1753129254	3	370	373	367
Mon Jul 21 21:20:54 2025	1753129254	2	373	374	365
Mon Jul 21 21:20:54 2025	1753129254	3	372	376	370
Mon Jul 21 21:20:54 2025	1753129254	4	372	376	360
Mon Jul 21 21:20:54 2025	1753129254	3	374	377	362
Mon Jul 21 21:20:54 2025	1753129254	4	374	378	371
Mon Jul 21 21:20:54 2025	1753129254	3	376	379	362
Mon Jul 21 21:20:54 2025	1753129254	1	380	382	380
Mon Jul 21 21:20:56 2025	1753129256	0	383	383	383
Mon Jul 21 21:20:54 2025	1753129254	1	391	392	275
Mon Jul 21 21:20:54 2025	1753129254	1	404	405	287
Mon Jul 21 21:20:56 2025	1753129256	0	407	407	407
Mon Jul 21 21:20:55 2025	1753129255	2	406	408	398
Mon Jul 21 21:20:54 2025	1753129254	2	406	408	233
Mon Jul 21 21:20:54 2025	1753129254	4	405	409	404
Mon Jul 21 21:20:56 2025	1753129256	3	408	411	388
Mon Jul 21 21:20:54 2025	1753129254	1	411	413	367
Mon Jul 21 21:20:54 2025	1753129254	1	413	414	348
Mon Jul 21 21:20:55 2025	1753129255	0	415	415	415
Mon Jul 21 21:20:56 2025	1753129256	0	416	416	416
Mon Jul 21 21:20:54 2025	1753129254	4	414	418	411
Mon Jul 21 21:20:56 2025	1753129256	0	422	422	373
Mon Jul 21 21:20:55 2025	1753129255	0	424	424	387
Mon Jul 21 21:20:54 2025	1753129254	2	423	425	421
Mon Jul 21 21:20:56 2025	1753129256	2	428	430	332
Mon Jul 21 21:20:55 2025	1753129255	0	436	437	434
Mon Jul 21 21:20:54 2025	1753129254	3	436	439	354
Mon Jul 21 21:20:54 2025	1753129254	2	437	439	436
Mon Jul 21 21:20:54 2025	1753129254	1	440	440	387
Mon Jul 21 21:20:55 2025	1753129255	0	441	441	441
Mon Jul 21 21:20:55 2025	1753129255	1	442	443	440
Mon Jul 21 21:20:55 2025	1753129255	0	444	445	444
Mon Jul 21 21:20:55 2025	1753129255	1	444	445	439
Mon Jul 21 21:20:55 2025	1753129255	0	447	447	424
Mon Jul 21 21:20:54 2025	1753129254	3	444	448	443
Mon Jul 21 21:20:54 2025	1753129254	4	451	455	450
Mon Jul 21 21:20:56 2025	1753129256	0	459	459	458
Mon Jul 21 21:20:54 2025	1753129254	4	456	459	455
Mon Jul 21 21:20:56 2025	1753129256	0	459	459	328
Mon Jul 21 21:20:54 2025	1753129254	3	459	462	452
Mon Jul 21 21:20:56 2025	1753129256	0	469	469	304
Mon Jul 21 21:20:54 2025	1753129254	4	478	481	477
Mon Jul 21 21:20:56 2025	1753129256	0	492	492	485
Mon Jul 21 21:20:55 2025	1753129255	0	503	503	502
Mon Jul 21 21:20:55 2025	1753129255	4	502	507	502
Mon Jul 21 21:20:55 2025	1753129255	0	515	515	509
Mon Jul 21 21:20:55 2025	1753129255	1	526	526	520
Mon Jul 21 21:20:54 2025	1753129254	7	530	538	526
Mon Jul 21 21:20:54 2025	1753129254	4	549	552	542
Mon Jul 21 21:20:55 2025	1753129255	1	565	566	556
Mon Jul 21 21:20:55 2025	1753129255	1	583	585	582
Mon Jul 21 21:20:55 2025	1753129255	0	652	652	650
