starttime	seconds	ctime	dtime	ttime	wait
Mon Jul 21 21:05:21 2025	1753128321	32	1196	1228	1193
Mon Jul 21 21:05:21 2025	1753128321	0	1228	1228	1037
Mon Jul 21 21:05:21 2025	1753128321	1051	179	1230	175
Mon Jul 21 21:05:22 2025	1753128322	150	1081	1231	1080
Mon Jul 21 21:05:21 2025	1753128321	0	1232	1232	1232
Mon Jul 21 21:05:21 2025	1753128321	31	1202	1233	1201
Mon Jul 21 21:05:21 2025	1753128321	0	1233	1233	1233
Mon Jul 21 21:05:21 2025	1753128321	32	1201	1233	1200
Mon Jul 21 21:05:21 2025	1753128321	0	1234	1234	1233
Mon Jul 21 21:05:21 2025	1753128321	32	1202	1234	1201
Mon Jul 21 21:05:22 2025	1753128322	572	663	1236	661
Mon Jul 21 21:05:21 2025	1753128321	8	1228	1236	734
Mon Jul 21 21:05:22 2025	1753128322	151	1085	1237	1083
Mon Jul 21 21:05:21 2025	1753128321	31	1208	1239	1164
Mon Jul 21 21:05:21 2025	1753128321	9	1230	1239	1230
Mon Jul 21 21:05:21 2025	1753128321	32	1208	1240	1208
Mon Jul 21 21:05:21 2025	1753128321	33	1207	1240	1207
Mon Jul 21 21:05:21 2025	1753128321	32	1209	1241	1206
Mon Jul 21 21:05:21 2025	1753128321	31	1210	1242	1012
Mon Jul 21 21:05:21 2025	1753128321	33	1210	1242	1209
Mon Jul 21 21:05:21 2025	1753128321	32	1211	1243	715
Mon Jul 21 21:05:21 2025	1753128321	32	1211	1243	1211
Mon Jul 21 21:05:21 2025	1753128321	578	664	1243	663
Mon Jul 21 21:05:21 2025	1753128321	0	1243	1243	1241
Mon Jul 21 21:05:21 2025	1753128321	31	1213	1244	723
Mon Jul 21 21:05:21 2025	1753128321	33	1213	1246	1213
Mon Jul 21 21:05:21 2025	1753128321	32	1215	1246	1214
Mon Jul 21 21:05:22 2025	1753128322	572	675	1247	673
Mon Jul 21 21:05:21 2025	1753128321	32	1216	1248	1034
Mon Jul 21 21:05:21 2025	1753128321	33	1216	1249	1215
Mon Jul 21 21:05:21 2025	1753128321	32	1217	1250	1215
Mon Jul 21 21:05:21 2025	1753128321	1052	198	1250	179
Mon Jul 21 21:05:21 2025	1753128321	33	1217	1250	1213
Mon Jul 21 21:05:21 2025	1753128321	575	676	1250	672
Mon Jul 21 21:05:21 2025	1753128321	33	1218	1251	1216
Mon Jul 21 21:05:21 2025	1753128321	32	1220	1252	1216
Mon Jul 21 21:05:21 2025	1753128321	13	1239	1252	1239
Mon Jul 21 21:05:21 2025	1753128321	2	1251	1253	1248
Mon Jul 21 21:05:21 2025	1753128321	33	1221	1254	1219
Mon Jul 21 21:05:21 2025	1753128321	31	1224	1255	1223
Mon Jul 21 21:05:21 2025	1753128321	32	1223	1255	1219
Mon Jul 21 21:05:21 2025	1753128321	32	1224	1256	1219
Mon Jul 21 21:05:21 2025	1753128321	33	1225	1257	1222
Mon Jul 21 21:05:21 2025	1753128321	16	1241	1257	1239
Mon Jul 21 21:05:21 2025	1753128321	12	1245	1257	1243
Mon Jul 21 21:05:21 2025	1753128321	31	1227	1257	1225
Mon Jul 21 21:05:21 2025	1753128321	33	1226	1259	1223
Mon Jul 21 21:05:22 2025	1753128322	575	684	1259	683
Mon Jul 21 21:05:21 2025	1753128321	1051	209	1260	199
Mon Jul 21 21:05:22 2025	1753128322	217	1044	1262	1043
Mon Jul 21 21:05:21 2025	1753128321	32	1229	1262	1223
Mon Jul 21 21:05:21 2025	1753128321	33	1229	1262	739
Mon Jul 21 21:05:21 2025	1753128321	31	1231	1262	740
Mon Jul 21 21:05:21 2025	1753128321	31	1233	1264	1232
Mon Jul 21 21:05:21 2025	1753128321	32	1232	1264	1229
Mon Jul 21 21:05:21 2025	1753128321	33	1232	1264	1228
Mon Jul 21 21:05:21 2025	1753128321	32	1232	1264	1228
Mon Jul 21 21:05:21 2025	1753128321	30	1234	1264	1232
Mon Jul 21 21:05:21 2025	1753128321	33	1232	1265	1231
Mon Jul 21 21:05:21 2025	1753128321	32	1234	1266	1230
Mon Jul 21 21:05:21 2025	1753128321	32	1234	1266	1232
Mon Jul 21 21:05:21 2025	1753128321	30	1236	1266	1234
Mon Jul 21 21:05:21 2025	1753128321	31	1235	1267	722
Mon Jul 21 21:05:21 2025	1753128321	31	1237	1268	1233
Mon Jul 21 21:05:21 2025	1753128321	32	1237	1269	1235
Mon Jul 21 21:05:21 2025	1753128321	8	1262	1270	1261
Mon Jul 21 21:05:21 2025	1753128321	32	1239	1271	1237
Mon Jul 21 21:05:21 2025	1753128321	31	1239	1271	1239
Mon Jul 21 21:05:21 2025	1753128321	32	1239	1271	1237
Mon Jul 21 21:05:21 2025	1753128321	31	1241	1272	1050
Mon Jul 21 21:05:21 2025	1753128321	32	1241	1273	1044
Mon Jul 21 21:05:21 2025	1753128321	33	1241	1274	1240
Mon Jul 21 21:05:21 2025	1753128321	32	1241	1274	1027
Mon Jul 21 21:05:21 2025	1753128321	33	1241	1274	1240
Mon Jul 21 21:05:21 2025	1753128321	16	1257	1274	1255
Mon Jul 21 21:05:21 2025	1753128321	31	1243	1274	1241
Mon Jul 21 21:05:21 2025	1753128321	1053	221	1274	215
Mon Jul 21 21:05:21 2025	1753128321	33	1242	1275	1239
Mon Jul 21 21:05:21 2025	1753128321	33	1243	1275	1050
Mon Jul 21 21:05:21 2025	1753128321	32	1244	1275	1041
Mon Jul 21 21:05:21 2025	1753128321	30	1245	1276	1244
Mon Jul 21 21:05:21 2025	1753128321	31	1244	1276	1054
Mon Jul 21 21:05:21 2025	1753128321	1052	224	1276	215
Mon Jul 21 21:05:21 2025	1753128321	32	1244	1276	1244
Mon Jul 21 21:05:21 2025	1753128321	32	1244	1276	1039
Mon Jul 21 21:05:21 2025	1753128321	32	1244	1276	748
Mon Jul 21 21:05:21 2025	1753128321	32	1245	1277	1244
Mon Jul 21 21:05:21 2025	1753128321	32	1246	1278	1245
Mon Jul 21 21:05:21 2025	1753128321	32	1246	1278	1245
Mon Jul 21 21:05:21 2025	1753128321	32	1248	1279	1247
Mon Jul 21 21:05:21 2025	1753128321	31	1249	1280	1247
Mon Jul 21 21:05:21 2025	1753128321	32	1247	1280	1055
Mon Jul 21 21:05:21 2025	1753128321	31	1249	1280	1249
Mon Jul 21 21:05:21 2025	1753128321	31	1249	1281	1248
Mon Jul 21 21:05:21 2025	1753128321	33	1248	1281	1247
Mon Jul 21 21:05:21 2025	1753128321	32	1249	1281	1248
Mon Jul 21 21:05:21 2025	1753128321	32	1249	1282	1249
Mon Jul 21 21:05:21 2025	1753128321	32	1251	1283	1251
Mon Jul 21 21:05:21 2025	1753128321	32	1253	1285	1253
Mon Jul 21 21:05:21 2025	1753128321	1050	237	1287	236
Mon Jul 21 21:05:21 2025	1753128321	17	1270	1288	1081
Mon Jul 21 21:05:21 2025	1753128321	19	1269	1288	1267
Mon Jul 21 21:05:21 2025	1753128321	30	1258	1288	1257
Mon Jul 21 21:05:22 2025	1753128322	575	713	1289	711
Mon Jul 21 21:05:21 2025	1753128321	31	1259	1289	1068
Mon Jul 21 21:05:21 2025	1753128321	1050	239	1290	235
Mon Jul 21 21:05:21 2025	1753128321	19	1271	1290	1078
Mon Jul 21 21:05:21 2025	1753128321	1	1290	1291	1287
Mon Jul 21 21:05:21 2025	1753128321	0	1292	1292	1108
Mon Jul 21 21:05:21 2025	1753128321	19	1273	1292	750
Mon Jul 21 21:05:21 2025	1753128321	32	1261	1293	1260
Mon Jul 21 21:05:21 2025	1753128321	1054	241	1295	237
Mon Jul 21 21:05:21 2025	1753128321	332	963	1295	556
Mon Jul 21 21:05:21 2025	1753128321	1049	249	1298	230
Mon Jul 21 21:05:22 2025	1753128322	571	730	1301	728
Mon Jul 21 21:05:22 2025	1753128322	571	730	1301	729
Mon Jul 21 21:05:21 2025	1753128321	1050	251	1301	251
Mon Jul 21 21:05:22 2025	1753128322	216	1086	1302	1085
Mon Jul 21 21:05:21 2025	1753128321	332	972	1304	574
Mon Jul 21 21:05:22 2025	1753128322	574	733	1307	732
Mon Jul 21 21:05:21 2025	1753128321	331	978	1309	977
Mon Jul 21 21:05:22 2025	1753128322	576	736	1312	734
Mon Jul 21 21:05:22 2025	1753128322	572	742	1314	741
Mon Jul 21 21:05:21 2025	1753128321	0	1314	1314	1314
Mon Jul 21 21:05:22 2025	1753128322	572	743	1315	742
Mon Jul 21 21:05:22 2025	1753128322	571	744	1315	742
Mon Jul 21 21:05:21 2025	1753128321	576	740	1316	739
Mon Jul 21 21:05:21 2025	1753128321	1050	270	1320	261
Mon Jul 21 21:05:21 2025	1753128321	576	744	1320	743
Mon Jul 21 21:05:22 2025	1753128322	571	750	1321	748
Mon Jul 21 21:05:21 2025	1753128321	330	992	1322	991
Mon Jul 21 21:05:22 2025	1753128322	574	752	1326	750
Mon Jul 21 21:05:21 2025	1753128321	1051	276	1327	274
Mon Jul 21 21:05:22 2025	1753128322	572	758	1329	755
Mon Jul 21 21:05:21 2025	1753128321	1051	280	1330	271
Mon Jul 21 21:05:21 2025	1753128321	1051	280	1331	279
Mon Jul 21 21:05:22 2025	1753128322	572	760	1332	759
Mon Jul 21 21:05:21 2025	1753128321	1052	280	1332	278
Mon Jul 21 21:05:21 2025	1753128321	1052	280	1332	277
Mon Jul 21 21:05:21 2025	1753128321	1052	281	1333	280
Mon Jul 21 21:05:22 2025	1753128322	572	762	1334	761
Mon Jul 21 21:05:22 2025	1753128322	571	765	1336	764
Mon Jul 21 21:05:21 2025	1753128321	0	1336	1336	1328
Mon Jul 21 21:05:22 2025	1753128322	574	762	1336	761
Mon Jul 21 21:05:21 2025	1753128321	571	766	1337	764
Mon Jul 21 21:05:21 2025	1753128321	576	763	1339	762
Mon Jul 21 21:05:21 2025	1753128321	332	1008	1339	1006
Mon Jul 21 21:05:21 2025	1753128321	1051	294	1344	293
Mon Jul 21 21:05:22 2025	1753128322	572	775	1348	774
Mon Jul 21 21:05:21 2025	1753128321	1052	296	1348	289
Mon Jul 21 21:05:22 2025	1753128322	572	778	1349	777
Mon Jul 21 21:05:21 2025	1753128321	571	780	1351	777
Mon Jul 21 21:05:21 2025	1753128321	1056	300	1356	299
Mon Jul 21 21:05:21 2025	1753128321	0	1361	1361	1355
Mon Jul 21 21:05:21 2025	1753128321	1055	306	1361	303
Mon Jul 21 21:05:22 2025	1753128322	572	791	1362	789
Mon Jul 21 21:05:22 2025	1753128322	574	795	1369	794
Mon Jul 21 21:05:21 2025	1753128321	1052	321	1372	319
Mon Jul 21 21:05:22 2025	1753128322	572	801	1374	800
Mon Jul 21 21:05:21 2025	1753128321	576	800	1376	799
Mon Jul 21 21:05:22 2025	1753128322	572	804	1376	802
Mon Jul 21 21:05:22 2025	1753128322	574	803	1377	803
Mon Jul 21 21:05:22 2025	1753128322	572	809	1381	809
Mon Jul 21 21:05:21 2025	1753128321	32	1355	1387	1067
Mon Jul 21 21:05:21 2025	1753128321	576	812	1388	811
Mon Jul 21 21:05:21 2025	1753128321	579	826	1405	826
Mon Jul 21 21:05:21 2025	1753128321	576	831	1407	830
Mon Jul 21 21:05:21 2025	1753128321	1054	360	1414	357
Mon Jul 21 21:05:21 2025	1753128321	1054	361	1415	360
Mon Jul 21 21:05:21 2025	1753128321	334	1082	1417	1082
Mon Jul 21 21:05:21 2025	1753128321	569	848	1417	845
Mon Jul 21 21:05:21 2025	1753128321	1053	365	1418	356
Mon Jul 21 21:05:21 2025	1753128321	580	846	1426	845
Mon Jul 21 21:05:21 2025	1753128321	30	1398	1429	1130
Mon Jul 21 21:05:21 2025	1753128321	1051	400	1451	400
Mon Jul 21 21:05:21 2025	1753128321	333	1120	1453	1117
Mon Jul 21 21:05:21 2025	1753128321	34	1423	1457	1422
Mon Jul 21 21:05:21 2025	1753128321	33	1428	1460	861
Mon Jul 21 21:05:21 2025	1753128321	1055	416	1471	412
Mon Jul 21 21:05:21 2025	1753128321	0	1477	1477	1466
Mon Jul 21 21:05:21 2025	1753128321	0	1483	1483	1482
Mon Jul 21 21:05:21 2025	1753128321	0	1487	1487	1484
Mon Jul 21 21:05:21 2025	1753128321	0	1488	1488	1487
Mon Jul 21 21:05:21 2025	1753128321	1055	443	1497	427
Mon Jul 21 21:05:21 2025	1753128321	33	1488	1521	1471
Mon Jul 21 21:05:21 2025	1753128321	1052	477	1529	474
Mon Jul 21 21:05:21 2025	1753128321	1052	487	1539	466
Mon Jul 21 21:05:21 2025	1753128321	1052	501	1552	500
Mon Jul 21 21:05:21 2025	1753128321	1053	504	1557	483
Mon Jul 21 21:05:21 2025	1753128321	1052	544	1597	525
Mon Jul 21 21:05:21 2025	1753128321	1053	558	1610	557
Mon Jul 21 21:05:21 2025	1753128321	1052	566	1619	566
Mon Jul 21 21:05:21 2025	1753128321	1050	597	1647	586
Mon Jul 21 21:05:21 2025	1753128321	1053	596	1649	596
Mon Jul 21 21:05:21 2025	1753128321	1052	618	1670	608
Mon Jul 21 21:05:21 2025	1753128321	1051	652	1703	650
Mon Jul 21 21:05:21 2025	1753128321	1051	654	1705	654
Mon Jul 21 21:05:21 2025	1753128321	1051	656	1706	246
Mon Jul 21 21:05:21 2025	1753128321	1051	657	1708	655
Mon Jul 21 21:05:21 2025	1753128321	1054	662	1716	659
Mon Jul 21 21:05:21 2025	1753128321	1050	668	1718	661
Mon Jul 21 21:05:21 2025	1753128321	1056	675	1731	673
Mon Jul 21 21:05:21 2025	1753128321	1051	704	1756	704
Mon Jul 21 21:05:21 2025	1753128321	1052	709	1761	708
Mon Jul 21 21:05:21 2025	1753128321	1052	738	1790	737
Mon Jul 21 21:05:21 2025	1753128321	1051	741	1792	739
Mon Jul 21 21:05:21 2025	1753128321	1051	743	1793	741
Mon Jul 21 21:05:21 2025	1753128321	1053	741	1794	740
Mon Jul 21 21:05:21 2025	1753128321	1051	751	1802	751
Mon Jul 21 21:05:21 2025	1753128321	1052	765	1817	764
Mon Jul 21 21:05:21 2025	1753128321	1051	768	1819	767
Mon Jul 21 21:05:21 2025	1753128321	1050	773	1823	772
Mon Jul 21 21:05:21 2025	1753128321	1052	773	1825	772
Mon Jul 21 21:05:21 2025	1753128321	1052	775	1827	773
Mon Jul 21 21:05:21 2025	1753128321	1051	781	1832	779
Mon Jul 21 21:05:21 2025	1753128321	1052	782	1834	780
Mon Jul 21 21:05:21 2025	1753128321	1052	782	1834	781
Mon Jul 21 21:05:21 2025	1753128321	1052	784	1836	626
Mon Jul 21 21:05:21 2025	1753128321	1053	792	1845	790
Mon Jul 21 21:05:21 2025	1753128321	0	1861	1861	1860
Mon Jul 21 21:05:21 2025	1753128321	1052	846	1898	844
Mon Jul 21 21:05:21 2025	1753128321	1051	863	1914	862
Mon Jul 21 21:05:21 2025	1753128321	1051	863	1914	863
Mon Jul 21 21:05:21 2025	1753128321	1051	865	1916	864
Mon Jul 21 21:05:21 2025	1753128321	0	1917	1917	1914
Mon Jul 21 21:05:21 2025	1753128321	0	1919	1919	1916
Mon Jul 21 21:05:21 2025	1753128321	1051	873	1924	872
Mon Jul 21 21:05:21 2025	1753128321	0	1933	1933	1931
Mon Jul 21 21:05:21 2025	1753128321	0	1962	1962	1961
Mon Jul 21 21:05:21 2025	1753128321	17	2105	2122	2103
